Wall time,Step,Value
1575527324.114152,22160,0.4933333396911621
1575527337.766037,22170,0.5
1575527378.766762,22200,0.49166667461395264
1575527397.982196,22215,0.49166667461395264
1575527584.18771,22350,0.41333332657814026
1575527626.178516,22380,0.4333333373069763
1575527654.836364,22400,0.41999998688697815
1575527673.417063,22415,0.4266666769981384
1575527732.743869,22455,0.4516666531562805
1575527746.562396,22465,0.4466666579246521
1575527862.009696,22550,0.4516666531562805
1575527869.511952,22555,0.4516666531562805
1575527998.74834,22650,0.47833332419395447
1575528005.52634,22655,0.47833332419395447
1575528028.016953,22670,0.47333332896232605
1575528073.768012,22705,0.4449999928474426
1575528087.198616,22715,0.4416666626930237
1575528138.973753,22755,0.4449999928474426
1575528152.956281,22765,0.44333332777023315
1575528159.774544,22770,0.4583333432674408
1575528244.909126,22835,0.4399999976158142
1575528258.580802,22845,0.4300000071525574
1575528326.466312,22895,0.4266666769981384
1575528344.927763,22910,0.4233333468437195
1575528419.603667,22965,0.4399999976158142
1575528440.473885,22980,0.4483333230018616
1575528454.128175,22990,0.43833333253860474
1575528466.433491,23000,0.4416666626930237
1575528545.297548,23060,0.4099999964237213
1575528668.134118,23145,0.47833332419395447
1575528770.231428,23220,0.4533333480358124
1575528809.674175,23250,0.42500001192092896
1575528854.446035,23285,0.3933333456516266
1575528907.978194,23325,0.4166666567325592
1575528933.518852,23345,0.4266666769981384
1575528981.124138,23380,0.4350000023841858
1575528987.661113,23385,0.4466666579246521
1575528993.708766,23390,0.44333332777023315
1575529059.747842,23440,0.4416666626930237
1575529198.461592,23545,0.43166667222976685
1575529233.626728,23570,0.4216666519641876
1575529267.79487,23595,0.4300000071525574
1575529306.694686,23625,0.4483333230018616
1575529372.688612,23675,0.4466666579246521
1575529406.877127,23700,0.46166667342185974
1575529448.47392,23730,0.46833333373069763
1575529475.579605,23750,0.46666666865348816
1575529482.095703,23755,0.4633333384990692
1575529532.680644,23795,0.4449999928474426
1575529556.239877,23810,0.43666666746139526
1575529562.456099,23815,0.4300000071525574
1575529575.524679,23825,0.42500001192092896
1575529598.136387,23840,0.4216666519641876
1575529603.376992,23845,0.4233333468437195
1575529610.886357,23850,0.41999998688697815
1575529661.203283,23885,0.4300000071525574
1575529681.129663,23900,0.41333332657814026
1575529688.499453,23905,0.4166666567325592
1575529695.832946,23910,0.41999998688697815
1575529703.442751,23915,0.4333333373069763
1575529720.404329,23925,0.44333332777023315
1575529742.078531,23940,0.4583333432674408
1575529748.579554,23945,0.4583333432674408
1575529788.171283,23975,0.4533333480358124
1575529828.187659,24005,0.46000000834465027
1575529843.075233,24015,0.4516666531562805
1575529863.611543,24030,0.4449999928474426
1575530006.065706,24130,0.43666666746139526
1575530019.352079,24140,0.43833333253860474
1575530061.566446,24170,0.4216666519641876
1575530111.716962,24205,0.4116666615009308
1575530192.317761,24265,0.4166666567325592
1575530316.550514,24360,0.43666666746139526
1575530330.980101,24370,0.4449999928474426
1575530440.145799,24450,0.4516666531562805
1575530459.190278,24465,0.4533333480358124
1575530471.614622,24475,0.44333332777023315
1575530478.368051,24480,0.4466666579246521
1575530607.157204,24575,0.4416666626930237
1575530766.837046,24695,0.4516666531562805
1575530786.053458,24710,0.4583333432674408
1575530876.156438,24775,0.4233333468437195
1575530930.051948,24815,0.41499999165534973
1575530981.803347,24855,0.4583333432674408
1575530987.457399,24860,0.45500001311302185
1575531008.521974,24875,0.45500001311302185
1575531021.256355,24885,0.46000000834465027
1575531028.196418,24890,0.46000000834465027
1575531126.69205,24960,0.4583333432674408
1575531184.64682,25000,0.46166667342185974
1575531329.740547,25110,0.44333332777023315
1575531371.132313,25140,0.44333332777023315
1575531390.683589,25155,0.44999998807907104
1575531436.272458,25190,0.4533333480358124
1575531526.121457,25255,0.4233333468437195
1575531537.903182,25265,0.4166666567325592
1575531543.17864,25270,0.4233333468437195
1575531591.327818,25305,0.4233333468437195
1575531717.311923,25395,0.4183333218097687
1575531828.43663,25475,0.44999998807907104
1575531875.615512,25510,0.44333332777023315
1575531908.975356,25535,0.44999998807907104
1575531918.571949,25540,0.4566666781902313
1575531961.568323,25570,0.47333332896232605
1575532049.104477,25635,0.46166667342185974
1575532064.535948,25645,0.44999998807907104
1575532105.68143,25675,0.44333332777023315
1575532127.021104,25690,0.4566666781902313
1575532285.316001,25805,0.4533333480358124
1575532321.090355,25830,0.4633333384990692
1575532412.491221,25895,0.4816666543483734
1575532441.53059,25915,0.4883333444595337
1575532568.049271,26005,0.4833333194255829
1575532622.633323,26045,0.4833333194255829
1575532649.787101,26065,0.4699999988079071
1575532779.065475,26160,0.4300000071525574
1575532802.494909,26175,0.4300000071525574
1575532810.079141,26180,0.4266666769981384
1575532822.773698,26190,0.4266666769981384
1575532834.748735,26200,0.43666666746139526
1575532841.25038,26205,0.4483333230018616
1575532866.334936,26225,0.4449999928474426
1575532871.350178,26230,0.4449999928474426
1575532941.831399,26285,0.4416666626930237
1575532979.326249,26315,0.41999998688697815
1575533005.566193,26335,0.4050000011920929
1575533156.95519,26450,0.4449999928474426
1575533247.963973,26515,0.4633333384990692
1575533306.508185,26555,0.4583333432674408
1575533363.161444,26595,0.46666666865348816
1575533443.848607,26650,0.44333332777023315
1575533449.861928,26655,0.4483333230018616
1575533546.375804,26730,0.4266666769981384
1575533566.60051,26745,0.4333333373069763
1575533640.422996,26800,0.4399999976158142
1575533646.755872,26805,0.4466666579246521
1575533668.80448,26820,0.4300000071525574
1575533781.618147,26905,0.4533333480358124
1575533806.713297,26925,0.4483333230018616
1575533834.730113,26945,0.4449999928474426
1575533895.761814,26990,0.4650000035762787
1575533928.216874,27015,0.4533333480358124
1575533941.739529,27025,0.44999998807907104
1575533955.411048,27035,0.4483333230018616
1575534014.919741,27080,0.43666666746139526
1575534047.564621,27105,0.43833333253860474
1575534083.096145,27130,0.4466666579246521
1575534173.340261,27200,0.44999998807907104
1575534179.720447,27205,0.4416666626930237
1575534193.783173,27215,0.44333332777023315
1575534227.406921,27240,0.4583333432674408
1575534294.49248,27285,0.4283333420753479
1575534333.323402,27315,0.41333332657814026
1575534426.23437,27380,0.4449999928474426
1575534487.059707,27425,0.46000000834465027
1575534528.638895,27455,0.46833333373069763
1575534536.904016,27460,0.46833333373069763
1575534562.326319,27480,0.4633333384990692
1575534599.563774,27510,0.4566666781902313
1575534640.925834,27540,0.45500001311302185
1575534674.565074,27565,0.4566666781902313
1575534692.535626,27580,0.4483333230018616
1575534706.635121,27590,0.43833333253860474
1575534781.275082,27645,0.4516666531562805
1575534808.091579,27665,0.44333332777023315
1575534865.306443,27710,0.4533333480358124
1575534894.566195,27730,0.4533333480358124
1575534919.687363,27750,0.44333332777023315
1575534952.049507,27775,0.4566666781902313
1575534984.544082,27800,0.4449999928474426
1575535031.00361,27835,0.4416666626930237
1575535064.154991,27860,0.4350000023841858
1575535077.898874,27870,0.44333332777023315
1575535092.134587,27880,0.45500001311302185
1575535098.526252,27885,0.46000000834465027
1575535158.079187,27930,0.43166667222976685
1575535163.572997,27935,0.43166667222976685
1575535171.030501,27940,0.43666666746139526
1575535214.147501,27970,0.4350000023841858
1575535293.052733,28030,0.42500001192092896
1575535327.338177,28055,0.4350000023841858
1575535382.42584,28095,0.4266666769981384
1575535395.779032,28105,0.42500001192092896
1575535463.820529,28155,0.4233333468437195
1575535476.913346,28165,0.4183333218097687
1575535577.895728,28240,0.4399999976158142
1575535654.629091,28295,0.4216666519641876
1575535668.434809,28305,0.43166667222976685
1575535695.141117,28325,0.4333333373069763
1575535709.142744,28335,0.4350000023841858
1575535776.284642,28385,0.42500001192092896
1575535794.331996,28400,0.4283333420753479
1575535851.048506,28440,0.41499999165534973
1575535940.220069,28505,0.44333332777023315
1575536035.298589,28570,0.4416666626930237
1575536083.154594,28605,0.4633333384990692
1575536104.298819,28620,0.44999998807907104
1575536130.072878,28640,0.4566666781902313
1575536220.193816,28710,0.4583333432674408
1575536294.7298,28765,0.45500001311302185
1575536341.48491,28800,0.4650000035762787
1575536387.31784,28835,0.4583333432674408
1575536453.129109,28885,0.4633333384990692
1575536472.160824,28900,0.4466666579246521
1575536509.512032,28925,0.4466666579246521
1575536542.31655,28950,0.4466666579246521
1575536583.507125,28980,0.44999998807907104
1575536596.331487,28990,0.45500001311302185
1575536665.921524,29040,0.4699999988079071
1575536672.060311,29045,0.47333332896232605
1575536789.400721,29130,0.4633333384990692
1575536811.01236,29145,0.4650000035762787
1575536857.054619,29180,0.4583333432674408
1575536928.119314,29230,0.45500001311302185
1575536944.073194,29240,0.44999998807907104
1575537024.749906,29300,0.48500001430511475
1575537043.829565,29315,0.4749999940395355
1575537056.694689,29325,0.4816666543483734
1575537100.83218,29360,0.45500001311302185
1575537171.178923,29410,0.4566666781902313
1575537229.634894,29450,0.41499999165534973
1575537243.17071,29460,0.4183333218097687
1575537256.554115,29470,0.41333332657814026
1575537279.246807,29485,0.41999998688697815
1575537291.824736,29495,0.41499999165534973
1575537352.084129,29540,0.4350000023841858
1575537423.095232,29590,0.44333332777023315
1575537430.398981,29595,0.4483333230018616
1575537487.870241,29635,0.46833333373069763
1575537500.879312,29645,0.46666666865348816
1575537528.640104,29665,0.45500001311302185
1575537534.727802,29670,0.4516666531562805
1575537664.281644,29765,0.43166667222976685
1575537702.647485,29790,0.4399999976158142
1575537716.553024,29800,0.4399999976158142
1575537723.018545,29805,0.4350000023841858
1575537742.678325,29820,0.4333333373069763
1575537802.032066,29865,0.4533333480358124
1575537923.373423,29955,0.46166667342185974
1575537993.591573,30005,0.45500001311302185
1575538058.122804,30055,0.41333332657814026
1575538092.942,30080,0.398333340883255
1575538121.923047,30100,0.4033333361148834
1575538128.974251,30105,0.39666667580604553
1575538156.983555,30125,0.4183333218097687
1575538198.548086,30155,0.4283333420753479
1575538206.029994,30160,0.43166667222976685
1575538212.544,30165,0.4333333373069763
1575538232.271423,30180,0.44333332777023315
1575538252.316544,30195,0.4533333480358124
1575538351.376984,30265,0.4483333230018616
1575538384.334039,30290,0.4483333230018616
1575538404.607914,30305,0.4483333230018616
1575538522.806778,30390,0.4233333468437195
1575538529.926789,30395,0.42500001192092896
1575538557.588866,30415,0.43166667222976685
1575538592.107046,30440,0.4399999976158142
1575538637.707588,30475,0.43833333253860474
1575538701.726036,30520,0.4416666626930237
1575538715.125542,30530,0.4516666531562805
1575538785.053981,30580,0.4350000023841858
1575538829.115412,30610,0.4166666567325592
1575538840.578071,30620,0.4266666769981384
1575538885.442737,30650,0.4333333373069763
1575538899.120741,30660,0.43833333253860474
1575538912.364555,30670,0.4449999928474426
1575538960.113448,30705,0.43666666746139526
1575538993.963316,30730,0.43666666746139526
1575539005.477081,30740,0.4333333373069763
1575539020.450872,30750,0.4266666769981384
1575539027.255122,30755,0.4300000071525574
1575539073.672613,30790,0.4333333373069763
1575539129.121194,30830,0.4466666579246521
1575539174.826873,30865,0.4399999976158142
1575539202.920048,30885,0.44999998807907104
1575539238.536127,30910,0.4449999928474426
1575539260.920804,30925,0.4483333230018616
1575539374.689856,31005,0.46166667342185974
1575539442.712948,31055,0.4566666781902313
1575539449.340646,31060,0.4566666781902313
1575539462.602499,31070,0.4583333432674408
1575539502.03933,31100,0.4449999928474426
1575539508.480049,31105,0.4483333230018616
1575539541.92724,31130,0.46000000834465027
1575539590.70445,31165,0.45500001311302185
1575539626.749005,31190,0.4749999940395355
1575539645.537944,31205,0.4699999988079071
1575539673.220152,31225,0.4650000035762787
1575539715.955216,31255,0.46166667342185974
1575539801.159175,31320,0.4466666579246521
1575539847.84071,31355,0.4399999976158142
1575539930.389613,31415,0.4183333218097687
1575539978.124964,31450,0.41499999165534973
1575540106.310203,31550,0.4183333218097687
1575540126.475779,31565,0.4216666519641876
1575540153.574217,31585,0.41499999165534973
1575540160.716314,31590,0.4266666769981384
1575540208.849949,31625,0.4333333373069763
1575540289.980636,31685,0.4866666793823242
1575540318.422495,31705,0.4883333444595337
